"lake_id","visit","ch4_ebullition_lake","ch4_ebullition_lake_units","ch4_diffusion_lake","ch4_diffusion_lake_units","ch4_total_lake","ch4_total_lake_units","co2_ebullition_lake","co2_ebullition_lake_units","co2_diffusion_lake","co2_diffusion_lake_units","co2_total_lake","co2_total_lake_units","ch4_ebullition_std_error_lake","ch4_diffusion_std_error_lake","ch4_total_std_error_lake","co2_ebullition_std_error_lake","co2_diffusion_std_error_lake","co2_total_std_error_lake","ch4_ebullition_margin_of_error_lake","ch4_diffusion_margin_of_error_lake","ch4_total_margin_of_error_lake","co2_ebullition_margin_of_error_lake","co2_diffusion_margin_of_error_lake","co2_total_margin_of_error_lake","ch4_ebullition_lcb95pct_lake","ch4_diffusion_lcb95pct_lake","ch4_total_lcb95pct_lake","co2_ebullition_lcb95pct_lake","co2_diffusion_lcb95pct_lake","co2_total_lcb95pct_lake","ch4_ebullition_ucb95pct_lake","ch4_diffusion_ucb95pct_lake","ch4_total_ucb95pct_lake","co2_ebullition_ucb95pct_lake","co2_diffusion_ucb95pct_lake","co2_total_ucb95pct_lake","buoyf","buoyf_units","thermdep2","thermdep2_units"
1007,1,11.1635479922231,"mg CH4 m-2 d-1",56.0564558585989,"mg CH4 m-2 d-1",67.220003850822,"mg CH4 m-2 d-1",0.527698162867083,"mg CO2 m-2 d-1",-2061.69364577828,"mg CO2 m-2 d-1",-2061.16594761542,"mg CO2 m-2 d-1",0.115018666610488,0.239442559434096,0.270806906562748,0.00967584137038067,8.79378355557385,8.79784731817365,0.225432444106375,0.46929879285692,0.530771783627689,0.0189643006060688,17.2354990567653,17.2434638851026,0.239715388902921,1.86638686791803,2.27006171015656,0.00302312284672633,-103.139400964194,-103.125378369078,0.690580277115671,2.80498445363187,3.33160527741194,0.0409517240588639,-68.6684028506632,-68.6384505988731,0.000159274997067267,"s-2",2.61571822453552,"meters"
1008,1,40.6871339792555,"mg CH4 m-2 d-1",63.4023338097044,"mg CH4 m-2 d-1",92.1172863354924,"mg CH4 m-2 d-1",2.99865021860721,"mg CO2 m-2 d-1",995.799523309848,"mg CO2 m-2 d-1",1039.89889485976,"mg CO2 m-2 d-1",0.569622511823614,0.360564266229442,0.556671891827622,0.0867584975562382,6.00018714704386,6.61146705633446,1.11643960795752,0.706692975921817,1.09105685918792,0.170043530563033,11.7601507087061,12.9582373153886,0.578857641178122,1.93507093281587,2.74716340479094,-0.0450997714543992,29.7314960958709,30.370883303768,2.81173685709317,3.3484568846595,4.92927712316677,0.294987289671667,53.2517975132831,56.2873579345451,0.000145511029662157,"s-2",5.47724320946815,"meters"
1009,1,2.3028532411242,"mg CH4 m-2 d-1",19.5507459787058,"mg CH4 m-2 d-1",21.8153017257989,"mg CH4 m-2 d-1",0.0598560248009309,"mg CO2 m-2 d-1",990.079656827448,"mg CO2 m-2 d-1",990.139512852249,"mg CO2 m-2 d-1",0.0469715078857904,0.128556785411382,0.129574763445352,0.00113694213299195,3.43396854755663,3.43387306850263,0.0920624637556882,0.251966669374553,0.253961869658187,0.00222836563317038,6.73045467725432,6.73026754174719,0.0038897546244869,0.562647746404857,0.655009035583435,0.000265635400201743,34.5228643572227,34.5255454937632,0.188014682135863,1.06658108515396,1.16293277489981,0.0047223666665425,47.9837737117313,47.9860805772576,0.000383147024213828,"s-2",8.5,"meters"
101,1,2.66605897863983,"mg CH4 m-2 d-1",17.8785413725552,"mg CH4 m-2 d-1",20.544600351195,"mg CH4 m-2 d-1",0.091503163095561,"mg CO2 m-2 d-1",1980.39288562463,"mg CO2 m-2 d-1",1980.50286188796,"mg CO2 m-2 d-1",0.0636283548142006,0.0858992759115154,0.116387942343321,0.00218382105373992,10.6236674857383,10.6234197564652,0.124709283831369,0.168359487084639,0.228116175227633,0.00428021061401056,20.8220056557763,20.821520115323,-0.0136234930547092,0.576579736771826,0.627908839405492,-0.000467578818362182,61.6943645785831,61.6994324633419,0.235795074608029,0.913298710941104,1.08414118986076,0.00809284240965893,103.338375890136,103.342472693988,0.000783842380243986,"s-2",5.73491774187332,"meters"
1010,1,68.5363853536315,"mg CH4 m-2 d-1",29.4176479371799,"mg CH4 m-2 d-1",86.400461380628,"mg CH4 m-2 d-1",1.84387954080966,"mg CO2 m-2 d-1",-692.035068534363,"mg CO2 m-2 d-1",-689.943504462464,"mg CO2 m-2 d-1",0.617356376185355,0.136570348730664,0.601041047245624,0.0218461272705099,7.77229112501567,7.77431400933893,1.20999626294946,0.267672964868177,1.17801880583166,0.0428176226518777,15.233410682391,15.2373754628095,1.64568646011852,0.95806236584765,2.42200041836117,0.0340106915485248,-44.0682052046561,-43.9850214820788,4.06567898601744,1.493408295584,4.77803803002449,0.11964593685228,-13.6013838398741,-13.5102705564598,-6.44630698178411e-05,"s-2",7.44100650397555,"meters"
1011,1,58.0976768872271,"mg CH4 m-2 d-1",46.5163525844542,"mg CH4 m-2 d-1",103.640229665519,"mg CH4 m-2 d-1",1.35913753978454,"mg CO2 m-2 d-1",3813.58121695005,"mg CO2 m-2 d-1",3814.92077208177,"mg CO2 m-2 d-1",0.93627830396685,0.252682142347508,0.933109263706968,0.0166042388391017,26.6177351556007,26.6166387717787,1.83507175528127,0.495247898537539,1.82886055050634,0.0325437101153404,52.1698022550029,52.1676533821987,0.585664781686526,1.44293345914805,2.4894823522236,0.0240870207090155,106.729415117916,106.787378787875,4.25580829224907,2.43342925622313,6.14720345323628,0.0891744409396963,211.069019627922,211.122685552273,3.09446156405879e-05,"s-2",NA,"meters"
1012,1,10.8209733643973,"mg CH4 m-2 d-1",14.8129442383669,"mg CH4 m-2 d-1",23.3801860565134,"mg CH4 m-2 d-1",1.58711430263622,"mg CO2 m-2 d-1",-569.628535516523,"mg CO2 m-2 d-1",-567.8940502707,"mg CO2 m-2 d-1",0.0738836935388591,0.150525324315771,0.212372139543252,0.00981409038922469,0.695248884067977,0.6637869656179,0.144809378380958,0.295024214420121,0.416241744824488,0.0192352637039011,1.3626627730649,1.30099854601821,0.306064511802261,0.322181795511833,0.557932674196902,0.0468944989059414,-25.0971850862534,-24.9632506406307,0.595683268564178,0.912230224352076,1.39041616384588,0.0853650263137436,-22.3718595401236,-22.3612535485943,0.0068513783509879,"s-2",2.42421367067976,"meters"
1013,1,81.3957021354699,"mg CH4 m-2 d-1",36.2877090671469,"mg CH4 m-2 d-1",122.240261928594,"mg CH4 m-2 d-1",1.35730113216539,"mg CO2 m-2 d-1",1069.31914447363,"mg CO2 m-2 d-1",1075.79195217765,"mg CO2 m-2 d-1",0.895020061883219,0.152361608718342,1.04982961284639,0.0191457370945987,10.4560584514462,11.4203077989444,1.75420708673192,0.298623265714534,2.05762823108255,0.037524955162886,20.4934979850801,22.3833919782929,1.63728050224599,1.21336461208325,3.03571601594219,0.0190292586773386,24.061466367988,22.4412726957758,5.14569467570983,1.81061114351232,7.15097247810729,0.0940791690031106,65.0484623381482,67.2080566523616,0.000116024924933334,"s-2",NA,"meters"
1014,1,327.5919735726,"mg CH4 m-2 d-1",39.0025606055251,"mg CH4 m-2 d-1",319.46430584652,"mg CH4 m-2 d-1",3.94531419423437,"mg CO2 m-2 d-1",-1456.74627519931,"mg CO2 m-2 d-1",-1452.80096100508,"mg CO2 m-2 d-1",2.79169629068543,0.456877175700615,3.35778241526242,0.0720898277140829,10.8012001554614,10.7888334991495,5.47162418551749,0.895462809731583,6.58113260183625,0.1412934659713,21.1699632945128,21.1457250935322,8.17804138000752,0.729643882165297,6.72988014176875,0.0230946254551324,-81.8677247611508,-81.6790984687437,19.1212897510425,2.52056950162846,19.8921453454413,0.305681557397732,-39.5277981721252,-39.3876482816794,0.00180471759230952,"s-2",0.55,"meters"
1015,1,52.9629415973302,"mg CH4 m-2 d-1",68.3423014456043,"mg CH4 m-2 d-1",121.305243042934,"mg CH4 m-2 d-1",0.798473512905897,"mg CO2 m-2 d-1",-2227.67938898748,"mg CO2 m-2 d-1",-2226.88091547458,"mg CO2 m-2 d-1",0.60146075005273,0.186923443723966,0.506579066222844,0.0148001220027304,5.39418545683693,5.40296564298168,1.1788414082178,0.366363217565173,0.992876725118704,0.0290077060921503,10.5724092213301,10.5896180699514,1.02794782500429,2.48123267600167,4.06150840167023,0.00426202361226204,-103.392383762475,-103.376322881392,3.38563064143989,3.21395911113202,6.04726185190764,0.0622774357965627,-82.247565319815,-82.1970867414893,9.28041997856261e-05,"s-2",3.59733019163221,"meters"
1016,1,282.060394163,"mg CH4 m-2 d-1",103.62931124394,"mg CH4 m-2 d-1",312.312627138528,"mg CH4 m-2 d-1",13.4457712839112,"mg CO2 m-2 d-1",1159.58242012472,"mg CO2 m-2 d-1",1173.02819140863,"mg CO2 m-2 d-1",3.64706677752201,0.89233638986389,4.83298815740985,0.212657187857687,3.45132503661132,3.53816131633489,7.14811953315569,1.74894718622772,9.4724827262319,0.416800429254635,6.76447277069956,6.93466875150921,4.60439689030266,2.56894078226979,3.54054340454009,0.143440040908332,41.5514614011639,41.9415058905172,18.900635956614,6.06683515472523,22.4855088570039,0.977040899417602,55.080406942563,55.8108433935356,0.00551480274742274,"s-2",0.5346192,"meters"
1017,1,45.9888022970287,"mg CH4 m-2 d-1",19.7844412598809,"mg CH4 m-2 d-1",56.4788315647545,"mg CH4 m-2 d-1",0.289620830629676,"mg CO2 m-2 d-1",-1427.89122460316,"mg CO2 m-2 d-1",-1427.60160377253,"mg CO2 m-2 d-1",0.449897032944605,0.143080207594849,0.384541455805278,0.00471504942278111,5.49263217405854,5.49416690068642,0.881781981322855,0.280432053786418,0.753687403940945,0.00924132705397734,10.7653612414807,10.7683692503974,1.03441811438668,0.543919665375286,1.59959724459049,0.00282620755559251,-70.2608289332791,-70.2517694075863,2.79798207703239,1.10478377294812,3.10697205247238,0.0213088616635472,-48.7301064503178,-48.7150309067915,0.0013019076165673,"s-2",4.08645966901374,"meters"
1018,1,125.011854708082,"mg CH4 m-2 d-1",7.79414942451529,"mg CH4 m-2 d-1",142.574968076027,"mg CH4 m-2 d-1",1.68016020205536,"mg CO2 m-2 d-1",-1221.4838356889,"mg CO2 m-2 d-1",-1220.09922042183,"mg CO2 m-2 d-1",1.45967271596322,0.0560598573929971,1.70823706880276,0.0116379653260582,4.74553784481605,4.74550869525572,2.86090595250368,0.109875301468726,3.34808313190968,0.0228099928924,9.30108326311128,9.30102613102287,2.34792132699973,0.214880924552744,2.59254053792476,0.0471966821932399,-60.1962430834823,-60.1384936485992,8.06973323200709,0.434631527490196,9.28870680174412,0.0928166679780399,-41.5940765572598,-41.5364413865534,5.75752097498414e-05,"s-2",5.5,"meters"
1019,1,293.512933805969,"mg CH4 m-2 d-1",2.74411694169942,"mg CH4 m-2 d-1",139.050867823901,"mg CH4 m-2 d-1",19.4314078841729,"mg CO2 m-2 d-1",-232.378726128327,"mg CO2 m-2 d-1",-207.577771821107,"mg CO2 m-2 d-1",4.15132407055395,0.0237419054342983,1.24786500614635,0.432114974257083,4.85822132435084,5.15987378666713,8.13644566643996,0.0465332795755804,2.4457704696147,0.846929786724334,9.52193882465213,10.1131667866399,4.09325990880874,0.0678049263285619,3.34801568971451,-0.0372877915504619,-19.2043857466657,-18.7622406125193,20.3661512416887,0.160871485479723,8.23955662894391,1.65657178189821,-0.160508097361483,1.4640929607604,0.001907782604397,"s-2",NA,"meters"
102,1,25.7408721245881,"mg CH4 m-2 d-1",26.6863692261682,"mg CH4 m-2 d-1",49.1304848788283,"mg CH4 m-2 d-1",0.213588386651817,"mg CO2 m-2 d-1",1381.41882072645,"mg CO2 m-2 d-1",1309.65450305605,"mg CO2 m-2 d-1",0.393988929697844,0.167322280509402,0.422799189499071,0.00288854542855284,4.01440087473852,3.96850390571739,0.772204112515258,0.327945643609536,0.828671184110905,0.00566144500767138,7.86808113399358,7.77812472771263,0.300332226009246,0.783986407480807,1.21843235250694,0.00323807110282098,49.6910363962751,46.7908128996228,1.84474045103976,1.43987769469988,2.87577472072875,0.0145609611181637,65.4271986642623,62.3470623550481,0.000519304708521958,"s-2",5.52008618928348,"meters"
1020,1,83.3942974950947,"mg CH4 m-2 d-1",15.2329652771398,"mg CH4 m-2 d-1",98.6272627722345,"mg CH4 m-2 d-1",0.385536612856984,"mg CO2 m-2 d-1",-1863.80058239316,"mg CO2 m-2 d-1",-1863.41504578031,"mg CO2 m-2 d-1",1.23518525412512,0.0748878791879565,1.25203664767183,0.00466592306224056,12.9645216517849,12.9656735636478,2.42091861232019,0.146777546086981,2.45394673676105,0.00914504115662635,25.4099955142882,25.4122532200527,1.05384378330876,0.487929340460511,1.65552254541539,0.00691898437908131,-103.068353114003,-103.054546794232,5.89568100794914,0.781484432634473,6.56341601893749,0.025209066692334,-52.2483620854269,-52.2300403541267,-0.000162106887064133,"s-2",4.36852812530197,"meters"
1021,1,77.5158420750611,"mg CH4 m-2 d-1",41.0420568281781,"mg CH4 m-2 d-1",125.576249679784,"mg CH4 m-2 d-1",2.27568400519126,"mg CO2 m-2 d-1",-1450.35158635766,"mg CO2 m-2 d-1",-1448.07590235246,"mg CO2 m-2 d-1",0.975668241885886,0.101514561927137,1.07163077855895,0.0392747577655768,8.73135857839502,8.72549646892358,1.91227461495585,0.19896488528355,2.10035773070017,0.0769771107220653,17.1131483497591,17.1016588263216,1.31755213817169,1.51112081589054,3.13198600595749,0.0178430561609038,-77.5444644479947,-77.4381547576743,5.14210136808339,1.90905058645764,7.33270146735782,0.171797277605034,-43.3181677484766,-43.234837105031,9.48859272047581e-05,"s-2",5.5,"meters"
1022,1,73.9130291749644,"mg CH4 m-2 d-1",50.6971139194262,"mg CH4 m-2 d-1",126.359117533184,"mg CH4 m-2 d-1",1.06705750062018,"mg CO2 m-2 d-1",-2083.1487812595,"mg CO2 m-2 d-1",-2082.08172375888,"mg CO2 m-2 d-1",0.774752017394486,0.342119793960171,0.98611188082444,0.0119918078460996,8.51227294910263,8.50956583868198,1.51848605104294,0.670542474560199,1.93274377114296,0.02350351148788,16.6837484068157,16.6784425678891,1.56122349791391,1.44183727208256,3.33221945940637,0.0209572177046276,-103.481614292628,-103.431847724509,4.59819559999979,2.78292222120296,7.19770700169228,0.0679642406803875,-70.1141174789969,-70.074962588731,0.00120145108208939,"s-2",5.5,"meters"
1023,1,36.5325680625665,"mg CH4 m-2 d-1",29.4826245556834,"mg CH4 m-2 d-1",66.0151926182499,"mg CH4 m-2 d-1",4.01674659977918,"mg CO2 m-2 d-1",411.675265058586,"mg CO2 m-2 d-1",416.747138235657,"mg CO2 m-2 d-1",0.942979746574296,0.114611555160501,0.893153255054233,0.108495850283187,5.14272251923993,5.17355197909562,1.84820634143633,0.224634520326707,1.75054821258101,0.212647959027096,10.0795509201934,10.1399755511733,-0.326016005496056,1.00380816949343,1.0000848131794,-0.0452835173696299,7.07358512391441,7.22448854197906,3.3703966773766,1.45307721014685,4.50118123834142,0.380012400684561,27.2326869643011,27.5044396443257,0.000586839191653176,"s-2",3.5,"meters"
1024,1,37.8765126791763,"mg CH4 m-2 d-1",21.2908350156947,"mg CH4 m-2 d-1",59.167347694871,"mg CH4 m-2 d-1",0.542652285558154,"mg CO2 m-2 d-1",-310.967615495709,"mg CO2 m-2 d-1",-310.424963210151,"mg CO2 m-2 d-1",0.42848132989483,0.141420573383028,0.417888618579073,0.0063060876240899,6.39641098160336,6.39821810721867,0.839807974641693,0.277179230503739,0.819046641964179,0.01235970462657,12.5367351542591,12.5402770553806,0.73838005365732,0.609938895150207,1.64625951198878,0.0102508072716865,-25.493719133247,-25.4746505224703,2.41799600294071,1.16429735615768,3.28435279591714,0.0349702165248264,-0.420248824728823,-0.394096411709013,0.000150373415791525,"s-2",7.29165582355452,"meters"
1025,1,546.604725437168,"mg CH4 m-2 d-1",53.8649194085094,"mg CH4 m-2 d-1",496.372915869809,"mg CH4 m-2 d-1",7.43064937472476,"mg CO2 m-2 d-1",-1301.61176235873,"mg CO2 m-2 d-1",-1294.17782038629,"mg CO2 m-2 d-1",3.64317029475399,0.437161040803394,5.54992156237479,0.0622911182076036,8.7099780518325,8.66453839759803,7.14048256726399,0.856819895418697,10.8776463792768,0.12208834824363,17.071243287726,16.9821832019565,15.6347143259514,1.38755174660253,9.80455844863187,0.187522042369901,-71.3050667193399,-70.9062590513853,29.9156794604793,3.10119153743992,31.5598512071856,0.431698738857162,-37.1625801438878,-36.9418926474722,0.00208095319614233,"s-2",4.61965644021458,"meters"
1026,1,6.62278222116393,"mg CH4 m-2 d-1",5.63973914873663,"mg CH4 m-2 d-1",12.2625213699006,"mg CH4 m-2 d-1",0.291633743128534,"mg CO2 m-2 d-1",2278.47959579855,"mg CO2 m-2 d-1",2278.72245065582,"mg CO2 m-2 d-1",0.0626485182233663,0.0220220125299156,0.061372301768507,0.00275872303524508,6.71100401502298,6.71129865511308,0.122788839402599,0.0431623514257244,0.120287501114598,0.00540699779240137,13.1533261695487,13.1539036535137,0.153160419812565,0.191826779771635,0.390650889297926,0.00674440817128754,81.7833236553909,81.7928651238122,0.398738098617763,0.278151482623084,0.631225891527121,0.0175584037560903,108.089975994488,108.10067243084,0.00184595796733298,"s-2",4.3601405824654,"meters"
1027,1,100.213609926621,"mg CH4 m-2 d-1",31.4832001027462,"mg CH4 m-2 d-1",119.059365692438,"mg CH4 m-2 d-1",6.92635945414201,"mg CO2 m-2 d-1",-838.199213969986,"mg CO2 m-2 d-1",-805.043601649139,"mg CO2 m-2 d-1",1.90275915611386,0.216067264521816,2.51024399559965,0.14543129145346,10.017139643969,11.2856382263776,3.72933941723698,0.423484056700848,4.91998782378323,0.28504009347393,19.6332329302877,22.1194444662485,0.446227663038893,0.888315947580241,0.0408190800683643,0.00355821711532062,-54.5582001790371,-55.662927868296,7.90490649751286,1.73528406098194,9.88079472763483,0.57363840406318,-15.2917343184617,-11.424038935799,0.00147549316446405,"s-2",5.57206724065198,"meters"
1028,1,55.8388046121491,"mg CH4 m-2 d-1",22.8406651914271,"mg CH4 m-2 d-1",72.2529395132221,"mg CH4 m-2 d-1",1.07365844231728,"mg CO2 m-2 d-1",578.549752293861,"mg CO2 m-2 d-1",580.792845036223,"mg CO2 m-2 d-1",0.541495966865116,0.1765800109563,0.534685625115228,0.0107718727790292,8.44542957999898,8.47322132753057,1.06131259282932,0.346090461864036,1.04796456827713,0.0211124826929446,16.5527378107672,16.6072086349966,1.26530426601023,0.605603921112094,1.96257457810712,0.0236232857369419,7.55350186814362,7.59249324151271,3.38792945166887,1.29778484484017,4.05850371466139,0.0658482511228311,40.6589774896781,40.8069105115059,0.00287512824265796,"s-2",6.80675991157077,"meters"
1029,1,63.9814378393326,"mg CH4 m-2 d-1",17.4610753856616,"mg CH4 m-2 d-1",81.4425132249942,"mg CH4 m-2 d-1",0.569653861868237,"mg CO2 m-2 d-1",-2043.2212775435,"mg CO2 m-2 d-1",-2042.65162368163,"mg CO2 m-2 d-1",0.543294483432653,0.0680670296871914,0.572242874359843,0.00435839783498323,7.62390973529921,7.62495075011299,1.06483762052729,0.133408926721514,1.12157542415497,0.00854230278686448,14.9425885025707,14.9446288541131,1.60105562277823,0.594135881014387,2.27186262688645,0.0151932747909787,-100.076808400217,-100.055113174181,3.73073086383282,0.860953734457415,4.5150134751964,0.0322778803647077,-70.1916313950751,-70.1658554659548,2.9338096422181e-05,"s-2",1.58084033646006,"meters"
